"TermId","TermType","TermLabel","TermSubProperty"
"http://webprotege.stanford.edu/RSF72h5Hay04qFbVhxVQFr",Class,"Intentional group","http://webprotege.stanford.edu/RBczEG8Jlv6Db1UZUrSSMEB"
"http://webprotege.stanford.edu/RSLL1MKbdQFqArRIkdH9W1",Class,"Fuzzy versus Concrete","http://webprotege.stanford.edu/RDPj9TTC25XgrgIkBVXkE7q"
"http://webprotege.stanford.edu/RSPcWnSoGEcvQLD5bbn0pY",Class,"Interesting or Exciting. Dramatic [vs.comedic?]","http://webprotege.stanford.edu/RJD3ZHRlUc4z4J0EodmerF"
"http://webprotege.stanford.edu/RSTRnPnPFNC95QLuAa74x2",Class,"Nomothetic, move to new equilibrium","http://webprotege.stanford.edu/R5YOgYYf0ilbWA2xNQx132","http://webprotege.stanford.edu/R79A2rVppj5rzZMZQwmq9iM","http://webprotege.stanford.edu/R7Jq5cDysejVoVHyMguhcFV","http://webprotege.stanford.edu/R7KOOWftZBJSne0qX4Ds3gp","http://webprotege.stanford.edu/R7jksNFSb5EU5du5iyLhTSp","http://webprotege.stanford.edu/R7lxFgWvgvpivr6az0qMht3","http://webprotege.stanford.edu/R8dtKynSqKYgjeVUpWRSe9J","http://webprotege.stanford.edu/R97tshUIVXHZ5Bih6yUfZur","http://webprotege.stanford.edu/R9OHt5iuT597lmRgcwwaUYG","http://webprotege.stanford.edu/R9bBGtZOT4Fwwk3qATAHUsA","http://webprotege.stanford.edu/R9jqegxVzFFKmHj38mdoo09","http://webprotege.stanford.edu/R9liKytIrPGrLcSVHp65Gjb","http://webprotege.stanford.edu/RBKfQlzJ269qwSd06I8QBWD","http://webprotege.stanford.edu/RBawFlfyvHDBi7KAA2ZHRCh","http://webprotege.stanford.edu/RBqAApgj70lzRbRwWiXlnJ7","http://webprotege.stanford.edu/RC3oD9vv4qhjMsrCknFuxmH","http://webprotege.stanford.edu/RC4AkqLeurTKOP6CmlVjjsR","http://webprotege.stanford.edu/RC5h2IQuQwyxuOiFLjgJsGL","http://webprotege.stanford.edu/RDWYVQiME4rHcoC3nDFi4hY","http://webprotege.stanford.edu/RDeMXk71v7ntfTafMrwhmbx","http://webprotege.stanford.edu/RDgUDbZnGwVhoa3DgDQk0FM","http://webprotege.stanford.edu/RDiBkrS6u9BWom6hQsga8BF","http://webprotege.stanford.edu/RDjf1B67KdHn6u8wzWZjkPF","http://webprotege.stanford.edu/RHiRkkms9LaHKjPts9Gnpd","http://webprotege.stanford.edu/RJc1LxWTUhKWFvgTrKpVjG","http://webprotege.stanford.edu/RQLx13ZYhZ3NmPzfDIGkPx","http://webprotege.stanford.edu/RdokrC7Yw0FXTKKstvFSr9","http://webprotege.stanford.edu/ReZXfU2PjgejCqMCOUyAvl","http://webprotege.stanford.edu/RfLoY6f7u1YSYn6kC6YfQp","http://webprotege.stanford.edu/RpmWF8w7ih3cV4JHBlZfDX"
"http://webprotege.stanford.edu/RSXt01Y5box591cCaW9AQA",Class,"Radiolaria","http://webprotege.stanford.edu/RCxuO4PbC9hney90fUViXYJ"
"http://webprotege.stanford.edu/RSa9vaK7hAiOe2VUgU6g56",Class,"Doctors","http://webprotege.stanford.edu/RIJSkQJfhrF1mxlAobo3Ba"
"http://webprotege.stanford.edu/RSeLkLbFJD2sgl6fi9Vgo3",Class,"Foreign aid","http://webprotege.stanford.edu/R7YylhNFHNcEIAUhJ2zk2Oy"
"http://webprotege.stanford.edu/RSqVIlSYpHP9XfqSP38AF0",Class,"Longitude [Latitude and longitude could be directly followed by the number of degrees if necessary]","http://webprotege.stanford.edu/R8UhGJdcV4YEvH5FO3OUzVB"
"http://webprotege.stanford.edu/RSteovhcVv0FKlbSFUeAyC",Class,"Shelter","http://webprotege.stanford.edu/RDoBGBzcU46Mql724FWV9Qs"
"http://webprotege.stanford.edu/RSvAmaJ95KJ3SKYAUZmSpn",Class,"Cercozoa","http://webprotege.stanford.edu/RCxuO4PbC9hney90fUViXYJ"
"http://webprotege.stanford.edu/RT1TFuNjSRdZSx0z8xxbwd",Class,"Religious studies","http://webprotege.stanford.edu/R8ZKomMErfGuyq7y8LHj9ol"
"http://webprotege.stanford.edu/RT7P7pytqN63BnrnSdgFKJ",Class,"Orpharion","http://webprotege.stanford.edu/RieDHUhxLbyKm5t194XzNi"
"http://webprotege.stanford.edu/RT99BcUaJXfQilPZ5xbvcs",Class,"block [irregular cube]","http://webprotege.stanford.edu/R8Qz6CtHnAbHeEfx6RH7rjs"
"http://webprotege.stanford.edu/RTBpjSw6bImHPnsh8CyJja",Class,"Again","http://webprotege.stanford.edu/RBLdcYx2ucfL75xxbKcxfTb"
"http://webprotege.stanford.edu/RTJmYvoCcAiJMxJFWVDh14",Class,"Amorphous","http://webprotege.stanford.edu/RBPQBcoWm1M3QvCd2nYMaIF"
"http://webprotege.stanford.edu/RTMmW64anysM4NyJen5OyP",Class,"Metrizability","http://webprotege.stanford.edu/RPX1HsIdqnTZ1fQAHOs7kk"
"http://webprotege.stanford.edu/RTYqAMagg1nyqzGQM1f9hi",Class,"Stressed (anxious)","http://webprotege.stanford.edu/RDEBOU8xDFVT2cLoqJzIfKi"
"http://webprotege.stanford.edu/RTk84xxMhSRvDyATr5ejdv",Class,"Accumulation of organic matter","http://webprotege.stanford.edu/RB37n0oIuZ7YU1DoQ46iv3x"
"http://webprotege.stanford.edu/RUKtUyYPe1OcMkN6YywSHN",Class,"Frequency  [Pitch?]","http://webprotege.stanford.edu/R8YfX2FG1XlAs3xHJeWZgSP"
"http://webprotege.stanford.edu/RUMXWTLoedn2H1Xw2U3LN7",Class,"Gabbro","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/RUNnGxLLtQT5YwNsEvvf58",Class,"Interest","http://webprotege.stanford.edu/RCOp28CEcnGuOEIayJ0pQ4U"
"http://webprotege.stanford.edu/RUaovEyTJj21441g5jEWcx",Class,"chordophones","http://webprotege.stanford.edu/RB9X5Ni0oJmajBzKBvqcGmW"
"http://webprotege.stanford.edu/RUcAfQs04Vai7NYwhz5xAJ",Class,"Concordances","http://webprotege.stanford.edu/RDVOwK0ElZ5xG7ICd9Ax3Mk"
"http://webprotege.stanford.edu/RUlSAwCG835WAKKGkEMvc4",Class,"International Laws","http://webprotege.stanford.edu/Rvq66YUDFzvzDUI2vACUy2"
"http://webprotege.stanford.edu/RUq0saYyQGm48McI943SmI",Class,"Other","http://webprotege.stanford.edu/RBDt4IgGCYlQ719PCfhnKlI"
"http://webprotege.stanford.edu/RUvEyNqwJPxVoLoW7HQfMC",Class,"Operations research","http://webprotege.stanford.edu/RgUS9RyVo2C9UujizuqS9R"
"http://webprotege.stanford.edu/RUycYaEnK5hSbYOl5Jf2L0",Class,"Lights,","http://webprotege.stanford.edu/RDnShUJ3stF3MkxwhMQqHef"
"http://webprotege.stanford.edu/RV8R1zJHhR8YSsMktmXN55",Class,"Attitudes toward honor","http://webprotege.stanford.edu/RCT4RngnNgxRzXRKKthoAX5"
"http://webprotege.stanford.edu/RV9yYk6HIerj2Ox2aXk39X",Class,"Generalizability not specified, stochastic","http://webprotege.stanford.edu/R5YOgYYf0ilbWA2xNQx132","http://webprotege.stanford.edu/R79A2rVppj5rzZMZQwmq9iM","http://webprotege.stanford.edu/R7Jq5cDysejVoVHyMguhcFV","http://webprotege.stanford.edu/R7KOOWftZBJSne0qX4Ds3gp","http://webprotege.stanford.edu/R7jksNFSb5EU5du5iyLhTSp","http://webprotege.stanford.edu/R7lxFgWvgvpivr6az0qMht3","http://webprotege.stanford.edu/R8dtKynSqKYgjeVUpWRSe9J","http://webprotege.stanford.edu/R97tshUIVXHZ5Bih6yUfZur","http://webprotege.stanford.edu/R9OHt5iuT597lmRgcwwaUYG","http://webprotege.stanford.edu/R9bBGtZOT4Fwwk3qATAHUsA","http://webprotege.stanford.edu/R9jqegxVzFFKmHj38mdoo09","http://webprotege.stanford.edu/R9liKytIrPGrLcSVHp65Gjb","http://webprotege.stanford.edu/RBKfQlzJ269qwSd06I8QBWD","http://webprotege.stanford.edu/RBawFlfyvHDBi7KAA2ZHRCh","http://webprotege.stanford.edu/RBqAApgj70lzRbRwWiXlnJ7","http://webprotege.stanford.edu/RC3oD9vv4qhjMsrCknFuxmH","http://webprotege.stanford.edu/RC4AkqLeurTKOP6CmlVjjsR","http://webprotege.stanford.edu/RC5h2IQuQwyxuOiFLjgJsGL","http://webprotege.stanford.edu/RDWYVQiME4rHcoC3nDFi4hY","http://webprotege.stanford.edu/RDeMXk71v7ntfTafMrwhmbx","http://webprotege.stanford.edu/RDgUDbZnGwVhoa3DgDQk0FM","http://webprotege.stanford.edu/RDiBkrS6u9BWom6hQsga8BF","http://webprotege.stanford.edu/RDjf1B67KdHn6u8wzWZjkPF","http://webprotege.stanford.edu/RHiRkkms9LaHKjPts9Gnpd","http://webprotege.stanford.edu/RJc1LxWTUhKWFvgTrKpVjG","http://webprotege.stanford.edu/RQLx13ZYhZ3NmPzfDIGkPx","http://webprotege.stanford.edu/RdokrC7Yw0FXTKKstvFSr9","http://webprotege.stanford.edu/ReZXfU2PjgejCqMCOUyAvl","http://webprotege.stanford.edu/RfLoY6f7u1YSYn6kC6YfQp","http://webprotege.stanford.edu/RpmWF8w7ih3cV4JHBlZfDX"
"http://webprotege.stanford.edu/RVF5VHLNY9dbbmZlmyRA7j",Class,"Talc carbonate","http://webprotege.stanford.edu/RYzHpPx1o1Ww34x2EOkpLZ"
"http://webprotege.stanford.edu/RVJ3LxxIblo9TihgijmLZD",Class,"Enjoyable or pleasant","http://webprotege.stanford.edu/RJD3ZHRlUc4z4J0EodmerF"
"http://webprotege.stanford.edu/RVLjcqFevgzyMGB5R7NdHQ",Class,"Quantum Numbers and Orbitals","http://webprotege.stanford.edu/RDuajc4BJ9TbTutaSKppSv"
"http://webprotege.stanford.edu/RVTnTdhbpTkXqcWoVpGPtg",Class,"Gender or Women&apos;s studies","http://webprotege.stanford.edu/R8ZKomMErfGuyq7y8LHj9ol"
"http://webprotege.stanford.edu/RVXJSqykRvusB924Tp2iT2",Class,"right","http://webprotege.stanford.edu/R9F0GJ0VrBHXJwRRf6yEY0F"
"http://webprotege.stanford.edu/RVYyAYerCBO0asEAdjb5Fz",Class,"Contingent","http://webprotege.stanford.edu/R7jbnnZU5YDb4pESw89re4E"
"http://webprotege.stanford.edu/RVf9cjJimmzNCULwt1pPRV",Class,"Grow or Develop","http://webprotege.stanford.edu/RGzHGcKEY6HcR22MF1VeYn"
"http://webprotege.stanford.edu/RVhCgW5ECzaYJnjzc6AWAh",Class,"Articles (Scholarly in particular)","http://webprotege.stanford.edu/R9UhO6zcWPimopXJCHqwhnu"
"http://webprotege.stanford.edu/RVj7HooSoZepbooP5axsxg",Class,"Mapmaking, representational (technically a distinct method)","http://webprotege.stanford.edu/Rcamqta4gbA1g33xHMULo5"
"http://webprotege.stanford.edu/RVwJ4Qcs7o9rvYSjMUriCc",Class,"Zoroastrianism","http://webprotege.stanford.edu/RDPP6N0kLrzkQlVxBFE9BC6"
"http://webprotege.stanford.edu/RVzDigKS3noUu6ofEwnsqC",Class,"Membership forms.","http://webprotege.stanford.edu/RCJCeQrcQWNOzucUzqYKmiu"
"http://webprotege.stanford.edu/RWD02903JmfWvpzVZhQbGk",Class,"Down Quarks","http://webprotege.stanford.edu/RsHIU1lgQ39I3kDbedMxiZ"
"http://webprotege.stanford.edu/RWTqiPLpnraqvfy7GPXgvC",Class,"Team sports","http://webprotege.stanford.edu/RBo8r2j133U3fRjEUwPCHs"
"http://webprotege.stanford.edu/RWgS2FlGj9rliFpyczeIoB",Class,"Alcohols [compounds of hydrogen, carbon, and OH]","http://webprotege.stanford.edu/RDjzWtL1gFIFRnFmsEE6vxh"
"http://webprotege.stanford.edu/RWgnpHPL7VRKOEeWbdDpQP",Class,"Taste","http://webprotege.stanford.edu/R81liRfyPLuiZYtgo28fso2"
"http://webprotege.stanford.edu/RWqDY0WuiCR644CMhlxdO5",Class,"sugar","http://webprotege.stanford.edu/R8CK51AVqcnfEH6dxusmnVd"
"http://webprotege.stanford.edu/RWr4pllfeGSziQ5ybHdvol",Class,"Versus Persons","http://webprotege.stanford.edu/RDy7LiwNupLZZdnDZr1j1UX"
"http://webprotege.stanford.edu/RWrdaF0MClROqOu3b8wdFN",Class,"Algebraic or polynomial","http://webprotege.stanford.edu/R8So1hRuJ0SUdTjOWjl48qL"
"http://webprotege.stanford.edu/RWsMxFBk4Xuwv6hYKyJHNM",Class,"Anthocerotophyta  (Hornworts)","http://webprotege.stanford.edu/RDjmsUlSNbse7X6iiwUqQQE"
"http://webprotege.stanford.edu/RWwPuXFH4RURhGoPYglund",Class,"Orbitals (of various integers)","http://webprotege.stanford.edu/RVLjcqFevgzyMGB5R7NdHQ"
"http://webprotege.stanford.edu/RWxvfN8Ef4162GRQoyzY8F",Class,"Library and Information Sciences","http://webprotege.stanford.edu/R74zaPuG8eDOyD92EGoSqSC"
"http://webprotege.stanford.edu/RX46TCgnqH3ZfkqBCnYiiP",Class,"Ctenophora","http://webprotege.stanford.edu/R9cbdOwIMeDg4lkXkhGMDqZ"
"http://webprotege.stanford.edu/RX6tWinBRFCAvQ1OlGMzFk",Class,"fractions","http://webprotege.stanford.edu/RDg67uLvODk5NCHqgw43g2x"
"http://webprotege.stanford.edu/RXL5iRNEfbbJoQt3r6CrMa",Class,"Ballroom","http://webprotege.stanford.edu/R8V9pHDUTUJOj8BPAw41loh"
"http://webprotege.stanford.edu/RXQiw1QQT29dNXyKCy6y6t",Class,"Un-elected non-hereditary ruler","http://webprotege.stanford.edu/R9fJdFW1VnixmxuVY5REMK4"
"http://webprotege.stanford.edu/RXUd3PYJPyxICho5jbwoL9",Class,"Tips","http://webprotege.stanford.edu/R9n6PirgVsP4IREkCvFP27C"
"http://webprotege.stanford.edu/RXYcxibLIQ2DugitoLy1FT",Class,"Intentional individual","http://webprotege.stanford.edu/RBczEG8Jlv6Db1UZUrSSMEB"
"http://webprotege.stanford.edu/RXokBpiDcTgmAgtDGCnMuk",Class,"Bladder pipe","http://webprotege.stanford.edu/RDviOW1dbOeQa7jW20glAog"
"http://webprotege.stanford.edu/RYBkUFDSPQzQQIkTWGkj39",Class,"Flageolot","http://webprotege.stanford.edu/RDqmOcEBoC0HhaNGgX2Pkbv"
"http://webprotege.stanford.edu/RYDuOyh0QGhN2Zfo0dsKWE",Class,"Middle","http://webprotege.stanford.edu/RDRCZ5ckcauqQPpNPuVjY3a"
"http://webprotege.stanford.edu/RYWJYB8j2DigOBAZeBIG49",Class,"Artifacts human","http://webprotege.stanford.edu/RCtpZGYxdDyJ5Et6Zt1s9nn"
"http://webprotege.stanford.edu/RYZdvR9NvTgz0utUcP0ZHa",Class,"Estuary","http://webprotege.stanford.edu/RDEEmK66fv4EskEWbocHjI6"
"http://webprotege.stanford.edu/RYnY9UZU6AMJURMKAV7IPk",Class,"Consequentialist","http://webprotege.stanford.edu/RyhkBU2ZipMgJkR0RhEJpG"
"http://webprotege.stanford.edu/RYpGplsOTTaxhbwoft5TWU",Class,"Voodoo","http://webprotege.stanford.edu/RDPP6N0kLrzkQlVxBFE9BC6"
"http://webprotege.stanford.edu/RYzHpPx1o1Ww34x2EOkpLZ",Class,"Metamorphic","http://webprotege.stanford.edu/RBFV2YeVs125fu6he2Ph2rR"
"http://webprotege.stanford.edu/RZ045W5CfDkgwzCbOEofMc",Class,"Longitudinal","http://webprotege.stanford.edu/RCIgt6KuN5CY7eMjhXp8EJ"
"http://webprotege.stanford.edu/RZ4Z0Fz3tVxZdxiLuh3W01",Class,"Pantheism","http://webprotege.stanford.edu/RDPP6N0kLrzkQlVxBFE9BC6"
"http://webprotege.stanford.edu/RZ6n9ieFwvi3zVve1RqMHJ",Class,"binary","http://webprotege.stanford.edu/RCLqeWtQ60Bvo0v5UEwMUiV"
"http://webprotege.stanford.edu/RZGVCsVgmh8FWxhNUVUxRS",Class,"Arguments","http://webprotege.stanford.edu/R8ZvyXOroY0G5qU85jJAyIm"
"http://webprotege.stanford.edu/RZMZuZRI1pETig7JUrs24H",Class,"Eukaryotes  (cells that have a nucleus)","http://webprotege.stanford.edu/RDqoSx3prhwOp0D4bokrhie"
"http://webprotege.stanford.edu/RZZRfaxuIS3ejs9g9bg6rz",Class,"Row 3 in Periodic Table","http://webprotege.stanford.edu/RpVjqoiF0xLf7T29knWAi"
"http://webprotege.stanford.edu/RZh7fhwULJljbTu7mHMeiP",Class,"jewelry","http://webprotege.stanford.edu/RBrLBnRkHJUpjAi9MHmRXIJ"
"http://webprotege.stanford.edu/RZq9ykueayVGGsCZPkFmW0",Class,"Informative","http://webprotege.stanford.edu/R8ED4b2SUDLu4voQ30xpX4Z"
"http://webprotege.stanford.edu/RZqh55VLpwwTDXWk3E4LGj",Class,"Greenschist","http://webprotege.stanford.edu/RYzHpPx1o1Ww34x2EOkpLZ"
"http://webprotege.stanford.edu/RZwVuoEoJvocyqqBKf9nbV",Class,"Bisexuality","http://webprotege.stanford.edu/R9O6Sb1kihgtrb4wRnKFsX9"
"http://webprotege.stanford.edu/Ra0kBfRopef66tYNIyAiLo",Class,"Automatic","http://webprotege.stanford.edu/R7jbnnZU5YDb4pESw89re4E"
"http://webprotege.stanford.edu/Ra7b1v4WF4nUQwlOjM01wM",Class,"Column 12 in Periodic Table","http://webprotege.stanford.edu/RI62RBvsuiiIYRWPItKcu4"
"http://webprotege.stanford.edu/RaFgAPVFlxM6D0e0NovHqC",Class,"Mandolin","http://webprotege.stanford.edu/R8SJs7iYGUdEvOlMUEaAVGM"
"http://webprotege.stanford.edu/RaJHQIwiaUzseYHTYjlM8m",Class,"Ayurveda (Hindu traditional medicine)","http://webprotege.stanford.edu/RSa9vaK7hAiOe2VUgU6g56"
"http://webprotege.stanford.edu/RaNWegnvlzQqgFglj5IawI",Class,"Mechanical","http://webprotege.stanford.edu/R7jbnnZU5YDb4pESw89re4E"
"http://webprotege.stanford.edu/RaaVxerrzkQVBTvRbtuK7X",Class,"Relational qualities","http://webprotege.stanford.edu/RpyLgrPyaKXMDhT4Hewzjx"
"http://webprotege.stanford.edu/Rae2hfQ1BtoU6GrdNMVEVI",Class,"Less","http://webprotege.stanford.edu/R8lPEwgteqKsvL5uV8mKD09"
"http://webprotege.stanford.edu/RasOgFZ9wKzQ58OenGosgt",Class,"jersey","http://webprotege.stanford.edu/RfpX9IFHNzAF8FquvT6z2q"
"http://webprotege.stanford.edu/Raw3CXRyjlUHNkKrjSqTSW",Class,"Left","http://webprotege.stanford.edu/RDRCZ5ckcauqQPpNPuVjY3a"
"http://webprotege.stanford.edu/Rb2WCvc8BDG2peBQyDOt0M",Class,"Nuclear","http://webprotege.stanford.edu/R9Kfkd3d4GVExKqejLnqnWu","http://webprotege.stanford.edu/RBojwWG4XnbqHQCmo9Y69qo"
"http://webprotege.stanford.edu/RbIwq3NTOVSrgEDTfggEg3",Class,"Icelandite","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/RbKPVXzYfy0g0z8aas7aV0",Class,"stipple","http://webprotege.stanford.edu/RDVzYPYMqHAsoS7XoLTq14j"
"http://webprotege.stanford.edu/RbMHlliQWiTES7nYKDLzS",Class,"Romantic","http://webprotege.stanford.edu/RJxNvkZVzdZKuTzM41wsIa"
"http://webprotege.stanford.edu/RbMMmGdR5FQBc5xt8Zdy0A",Class,"Infinity","http://webprotege.stanford.edu/R71Y9tpI7dMFqKtI6JYb4qI"
"http://webprotege.stanford.edu/RbOFVg3LrFajpZet3lVvG6",Class,"Glockenspiel","http://webprotege.stanford.edu/RNfbusA9us7JnTMb46NMHG"
"http://webprotege.stanford.edu/RbY9JBrQkPrmuB3QqyNjK3",Class,"Mollusca","http://webprotege.stanford.edu/R9cbdOwIMeDg4lkXkhGMDqZ"
"http://webprotege.stanford.edu/RbjTTDVUeWvzAXTOARUt1p",Class,"Balalaika","http://webprotege.stanford.edu/RieDHUhxLbyKm5t194XzNi"
"http://webprotege.stanford.edu/Rbr270SQeiuvmnTKP2ysFC",Class,"Atoms","http://webprotege.stanford.edu/R9IGrDEgHVRLLeWeRcWWLOv"
"http://webprotege.stanford.edu/RbyLnofAHvxWN5Os2Uydm",Class,"Providence","http://webprotege.stanford.edu/RCgZrYdagXW6SHqWeQC8Sz7"
"http://webprotege.stanford.edu/RbzccUZLA7uPxwHW9YxkQ2",Class,"Main Group Compounds","http://webprotege.stanford.edu/R8o377ofQ5UHwZLwC9KpNCE"
"http://webprotege.stanford.edu/Rc2quol9JWveyRS3FWDGsT",Class,"blastocladiomycota","http://webprotege.stanford.edu/RCwIBonNDzYa1eUJx5hoYpQ"
"http://webprotege.stanford.edu/RcEbb2JCntLj17GiIz7khM",Class,"Polarity","http://webprotege.stanford.edu/R7vxBfDbMf72JIBbnqgWMIq"
"http://webprotege.stanford.edu/RcHA9r5JFR6EOg0brpct5Q",Class,"Partnership","http://webprotege.stanford.edu/R9dvB4JmoaTzrgZ7qSkCOJz"
"http://webprotege.stanford.edu/RcVDXrnMWGKTeqUepc1Viz",Class,"wire or string","http://webprotege.stanford.edu/R8Qz6CtHnAbHeEfx6RH7rjs"
"http://webprotege.stanford.edu/RcXNSMTaHlnwzAlBl5VX8u",Class,"Organization","http://webprotege.stanford.edu/RCkJfH2u0wWefl4NDY97625"
"http://webprotege.stanford.edu/RcZcG7vTXDNQlQPyPcjahC",Class,"Digestive system","http://webprotege.stanford.edu/R8ZtVX6jQSZcrXAEVwWowLS"
"http://webprotege.stanford.edu/RcaMJQlQbq1rTZ2S3dnOaU",Class,"West","http://webprotege.stanford.edu/RDRCZ5ckcauqQPpNPuVjY3a"
"http://webprotege.stanford.edu/Rcamqta4gbA1g33xHMULo5",Class,"Methodology in general (codes for research)","http://webprotege.stanford.edu/RCMEyezsWp2vHexri9wfqfZ"
"http://webprotege.stanford.edu/RchsGtCeQpEBhdDMrQNClb",Class,"Rule-based","http://webprotege.stanford.edu/R9QIR4zpja2oWKF7Wd0mcLW"
"http://webprotege.stanford.edu/RcyxrHSjvvPiPS5gVeU5yL",Class,"Bridges and tunnels","http://webprotege.stanford.edu/R8UhGJdcV4YEvH5FO3OUzVB"
"http://webprotege.stanford.edu/RczoA6XpVjXNURpXrRpAdl",Class,"Groups","http://webprotege.stanford.edu/RDgxiM5Kmmty8V9TDq8UzZs"
"http://webprotege.stanford.edu/Rd0917nIcyQYjxJmN4eF83",Class,"Occupation","http://webprotege.stanford.edu/RCflZShwTh8jxD97deAz08k"
"http://webprotege.stanford.edu/Rd5XMKQA2yqTpKNXsCXgoe",Class,"Choanozoa","http://webprotege.stanford.edu/R96MC5LAjHrp0nHLxtSfWWc"
"http://webprotege.stanford.edu/RdE5xFlDt7kqP2PDzejFEN",Class,"Attitudes toward nature","http://webprotege.stanford.edu/RyNEJDVfmPOx71C6iAAKGd"
"http://webprotege.stanford.edu/RdHJ7Ut2eq6O5A4kgYvgGi",Class,"gouged or crushed [relate to verb]","http://webprotege.stanford.edu/R8Qz6CtHnAbHeEfx6RH7rjs"
"http://webprotege.stanford.edu/RdWYAY1s0ifm1BfAlVnQ61",Class,"Happiness","http://webprotege.stanford.edu/R8ppta56fGc4SkXmTy8Ted0"
"http://webprotege.stanford.edu/RdXUhD2sTLKHW3CDDRjckD",Class,"Dunite","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/RdgS15SHQOECTkkfG12Zhc",Class,"Externality","http://webprotege.stanford.edu/RC9g0kufAyKY1vlVyIB1GTl"
"http://webprotege.stanford.edu/RdhxM8nxwXbfw1IY8dXTVg",Class,"Individual abilities","http://webprotege.stanford.edu/R7TYLGnwyvWxNtKnNOlQ72G"
"http://webprotege.stanford.edu/RdokrC7Yw0FXTKKstvFSr9",Class,"Forms attitudes according to values, concern for process","http://webprotege.stanford.edu/RBVpYlnCfRPIbMgUGlZw3Ze","http://webprotege.stanford.edu/RSF72h5Hay04qFbVhxVQFr","http://webprotege.stanford.edu/RXYcxibLIQ2DugitoLy1FT"
"http://webprotege.stanford.edu/Re3YdY8WEZKt7pn45YCl4",Class,"Orchestra balls","http://webprotege.stanford.edu/RNfbusA9us7JnTMb46NMHG"
"http://webprotege.stanford.edu/Re4zeaK7l8CtieZdpJmcQr",Class,"Leterite","http://webprotege.stanford.edu/R9VQ2HiGYsKfj0U9dop2sIe"
"http://webprotege.stanford.edu/ReDKpRGUmOOsszSgFMf6nE",Class,"cholesterol","http://webprotege.stanford.edu/R8CK51AVqcnfEH6dxusmnVd"
"http://webprotege.stanford.edu/ReSoqDTkOsCreyCeFL8zMI",Class,"Generalizability not specified, move to new equilibrium","http://webprotege.stanford.edu/R5YOgYYf0ilbWA2xNQx132","http://webprotege.stanford.edu/R79A2rVppj5rzZMZQwmq9iM","http://webprotege.stanford.edu/R7Jq5cDysejVoVHyMguhcFV","http://webprotege.stanford.edu/R7KOOWftZBJSne0qX4Ds3gp","http://webprotege.stanford.edu/R7jksNFSb5EU5du5iyLhTSp","http://webprotege.stanford.edu/R7lxFgWvgvpivr6az0qMht3","http://webprotege.stanford.edu/R8dtKynSqKYgjeVUpWRSe9J","http://webprotege.stanford.edu/R97tshUIVXHZ5Bih6yUfZur","http://webprotege.stanford.edu/R9OHt5iuT597lmRgcwwaUYG","http://webprotege.stanford.edu/R9bBGtZOT4Fwwk3qATAHUsA","http://webprotege.stanford.edu/R9jqegxVzFFKmHj38mdoo09","http://webprotege.stanford.edu/R9liKytIrPGrLcSVHp65Gjb","http://webprotege.stanford.edu/RBKfQlzJ269qwSd06I8QBWD","http://webprotege.stanford.edu/RBawFlfyvHDBi7KAA2ZHRCh","http://webprotege.stanford.edu/RBqAApgj70lzRbRwWiXlnJ7","http://webprotege.stanford.edu/RC3oD9vv4qhjMsrCknFuxmH","http://webprotege.stanford.edu/RC4AkqLeurTKOP6CmlVjjsR","http://webprotege.stanford.edu/RC5h2IQuQwyxuOiFLjgJsGL","http://webprotege.stanford.edu/RDWYVQiME4rHcoC3nDFi4hY","http://webprotege.stanford.edu/RDeMXk71v7ntfTafMrwhmbx","http://webprotege.stanford.edu/RDgUDbZnGwVhoa3DgDQk0FM","http://webprotege.stanford.edu/RDiBkrS6u9BWom6hQsga8BF","http://webprotege.stanford.edu/RDjf1B67KdHn6u8wzWZjkPF","http://webprotege.stanford.edu/RHiRkkms9LaHKjPts9Gnpd","http://webprotege.stanford.edu/RJc1LxWTUhKWFvgTrKpVjG","http://webprotege.stanford.edu/RQLx13ZYhZ3NmPzfDIGkPx","http://webprotege.stanford.edu/RdokrC7Yw0FXTKKstvFSr9","http://webprotege.stanford.edu/ReZXfU2PjgejCqMCOUyAvl","http://webprotege.stanford.edu/RfLoY6f7u1YSYn6kC6YfQp","http://webprotege.stanford.edu/RpmWF8w7ih3cV4JHBlZfDX"
"http://webprotege.stanford.edu/ReYgEqBHmVMiBbQG6g7vaw",Class,"Rule-based (Kantian, Golden Rule)","http://webprotege.stanford.edu/RyhkBU2ZipMgJkR0RhEJpG"
"http://webprotege.stanford.edu/ReZXfU2PjgejCqMCOUyAvl",Class,"Action not specified","http://webprotege.stanford.edu/R79Xbsc0B0oTnRD4LnuzZkT","http://webprotege.stanford.edu/R8cUdUDVzrQRye5nEvOt5hA"
"http://webprotege.stanford.edu/Ren9tHvqGfWbQRkmoczpn1",Class,"Textbooks","http://webprotege.stanford.edu/RDVOwK0ElZ5xG7ICd9Ax3Mk"
"http://webprotege.stanford.edu/RetsaZmcV0BP2iQMOsRBJG",Class,"Luminescence or brightness/ dull","http://webprotege.stanford.edu/RBDZVkObKZuGYT1aZUxBGaP"
